Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
truth,org.junit.contrib.truth,ListTest,listContainsSequenceWithManyFalseStarts,3,1,0,52,1,,
truth,org.junit.contrib.truth,ListTest,listContainsSequenceTooShortFailure,9,1,0,56,1,,
truth,org.junit.contrib.truth,ListTest,listContainsSequenceNotContiguousFailure,9,1,0,65,1,,
truth,org.junit.contrib.truth,ListTest,listIsOrdered,5,1,0,74,1,,
truth,org.junit.contrib.truth,ListTest,isOrderedFailure,9,1,0,80,1,,
truth,org.junit.contrib.truth,ListTest,isOrderedWithNonComparableElementsFailure,8,1,0,89,1,,
truth,org.junit.contrib.truth,ListTest,listIsPartiallyOrdered,5,1,0,96,1,,
truth,org.junit.contrib.truth,ListTest,isPartiallyOrderedFailure,9,1,0,102,1,,
truth,org.junit.contrib.truth,ListTest,isPartiallyOrderedWithNonComparableElementsFailure,8,1,0,111,1,,
truth,org.junit.contrib.truth,ListTest,listIsOrderedWithComparator,5,1,0,118,1,,
truth,org.junit.contrib.truth,ListTest,listIsOrderedWithComparatorFailure,9,1,0,125,1,,
truth,org.junit.contrib.truth,ListTest,listIsPartiallyOrderedWithComparator,5,1,0,134,1,,
truth,org.junit.contrib.truth,ListTest,listIsPartiallyOrderedWithComparatorFailure,9,1,0,141,1,,
truth,org.junit.contrib.truth,ListTest,compare,3,1,2,151,0,,
truth,org.junit.contrib.truth,IterationOverSubjectTest,collectionItemsAreGreaterThan,13,2,0,38,1,,
truth,org.junit.contrib.truth,IterationOverSubjectTest,collectionItemsContainText,13,2,0,51,1,,
truth,org.junit.contrib.truth,IterationOverSubjectTest,iterable,3,1,1,64,0,,
truth,org.junit.contrib.truth,CollectionTest,collectionContains,3,1,0,38,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsWithChaining,3,1,0,42,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsWithNull,3,1,0,46,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsWith2KindsOfChaining,5,1,0,50,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsFailureWithChaining,8,1,0,56,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsFailure,9,1,0,63,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsAnyOf,3,1,0,72,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsAnyOfWithNull,3,1,0,76,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsAnyOfFailure,9,1,0,80,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsWithMany,3,1,0,89,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsWithDuplicates,3,1,0,93,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsWithManyWithNull,3,1,0,97,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsWithManyFailure,9,1,0,101,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsWithDuplicatesFailure,9,1,0,110,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsAllOfWithDuplicateMissingElements,9,1,0,125,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsWithNullFailure,9,1,0,135,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsInOrder,3,1,0,145,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsInOrderWithNull,3,1,0,149,1,,
truth,org.junit.contrib.truth,CollectionTest,collectionContainsInOrderWithFailure,9,1,0,153,1,,
truth,org.junit.contrib.truth,CollectionTest,collection,3,1,1,163,0,,
truth,org.junit.contrib.truth,ExampleTest,stringContains,3,1,0,38,1,,
truth,org.junit.contrib.truth,ExampleTest,listContains,3,1,0,42,1,,
truth,org.junit.contrib.truth,ExampleTest,listContainsWithChaining,3,1,0,46,1,,
truth,org.junit.contrib.truth,ExampleTest,equalityFail,10,1,0,50,1,,
truth,org.junit.contrib.truth,ExampleTest,divideBySelf,4,1,1,62,0,,
truth,org.junit.contrib.truth,ExampleTest,expectRange,6,1,0,69,1,,
truth,org.junit.contrib.truth,ExampleTest,customTypeCompares,3,1,0,76,1,,
truth,org.junit.contrib.truth,IntegerTest,simpleEquality,3,1,0,40,1,,
truth,org.junit.contrib.truth,IntegerTest,intIsInt,3,1,0,44,1,,
truth,org.junit.contrib.truth,IntegerTest,simpleInequality,3,1,0,48,1,,
truth,org.junit.contrib.truth,IntegerTest,equalityFail,9,1,0,52,1,,
truth,org.junit.contrib.truth,IntegerTest,inequalityFail,9,1,0,61,1,,
truth,org.junit.contrib.truth,IntegerTest,additionAssumptionFail,8,1,0,70,1,,
truth,org.junit.contrib.truth,IntegerTest,inclusiveRangeContainment,5,1,0,77,1,,
truth,org.junit.contrib.truth,IntegerTest,inclusiveRangeContainmentFailure,16,1,0,83,1,,
truth,org.junit.contrib.truth,IntegerTest,inclusiveRangeContainmentInversionError,8,1,0,98,1,,
truth,org.junit.contrib.truth,IntegerTest,exclusiveRangeContainment,4,1,0,105,1,,
truth,org.junit.contrib.truth,IntegerTest,exclusiveRangeContainmentFailure,9,1,0,110,1,,
truth,org.junit.contrib.truth,IntegerTest,exclusiveRangeContainmentInversionError,8,1,0,119,1,,
truth,org.junit.contrib.truth,IntegerTest,equalityOfNulls,3,1,0,126,1,,
truth,org.junit.contrib.truth,IntegerTest,equalityOfNullsFail,16,1,0,130,1,,
truth,org.junit.contrib.truth,IntegerTest,inequalityOfNulls,4,1,0,145,1,,
truth,org.junit.contrib.truth,IntegerTest,inequalityOfNullsFail,9,1,0,150,1,,
truth,org.junit.contrib.truth,BooleanTest,isTrue,3,1,0,34,1,,
truth,org.junit.contrib.truth,BooleanTest,isTrueFailing,9,1,0,38,1,,
truth,org.junit.contrib.truth,BooleanTest,isFalse,3,1,0,47,1,,
truth,org.junit.contrib.truth,BooleanTest,isFalseFailing,9,1,0,51,1,,
truth,org.junit.contrib.truth,ExpectFailureTest,expectFailNotEquals,3,1,0,41,1,,
truth,org.junit.contrib.truth,ExpectFailureTest,expectFailStringContains,3,1,0,45,1,,
truth,org.junit.contrib.truth,ExpectFailureTest,expectFailContainsAllOf,3,1,0,49,1,,
truth,org.junit.contrib.truth,ExpectFailureTest,expectFailContainsAnyOf,3,1,0,53,1,,
truth,org.junit.contrib.truth,IterableTest,iterableContainsWithNull,3,1,0,39,1,,
truth,org.junit.contrib.truth,IterableTest,iterableContainsWith2KindsOfChaining,5,1,0,43,1,,
truth,org.junit.contrib.truth,IterableTest,iterableContainsFailureWithChaining,8,1,0,49,1,,
truth,org.junit.contrib.truth,IterableTest,iterableContainsFailure,9,1,0,56,1,,
truth,org.junit.contrib.truth,IterableTest,iteratesOverSequence,3,1,0,66,1,,
truth,org.junit.contrib.truth,IterableTest,iteratesOverSequence_Fail,9,1,0,70,1,,
truth,org.junit.contrib.truth,IterableTest,iterable,3,1,1,79,0,,
truth,org.junit.contrib.truth,ExpectTest,apply,4,1,3,43,0,,
truth,org.junit.contrib.truth,ExpectTest,expectTrue,3,1,0,50,1,,
truth,org.junit.contrib.truth,ExpectTest,expectFail,7,1,0,55,1,,
truth,org.junit.contrib.truth,ExpectTest,warnWhenExpectIsNotRule,5,1,0,64,1,,
truth,org.junit.contrib.truth,StringTest,stringContains,3,1,0,35,1,,
truth,org.junit.contrib.truth,StringTest,stringContainsFail,10,1,0,39,1,,
truth,org.junit.contrib.truth,StringTest,chain,3,1,0,50,1,,
truth,org.junit.contrib.truth,StringTest,stringEquality,3,1,0,54,1,,
truth,org.junit.contrib.truth,StringTest,stringEqualityFail,10,1,0,58,1,,
truth,org.junit.contrib.truth,StringTest,stringStartsWith,3,1,0,69,1,,
truth,org.junit.contrib.truth,StringTest,stringStartsWithFail,10,1,0,73,1,,
truth,org.junit.contrib.truth,StringTest,stringEndsWith,3,1,0,84,1,,
truth,org.junit.contrib.truth,StringTest,stringEndsWithFail,10,1,0,88,1,,
truth,org.junit.contrib.truth,StringTest,emptyStringTests,8,1,0,99,1,,
truth,org.junit.contrib.truth,StringTest,stringNullNullTests,5,1,0,108,1,,
truth,org.junit.contrib.truth,StringTest,stringNullContains,10,1,0,114,1,,
truth,org.junit.contrib.truth,StringTest,stringNullStartsWith,10,1,0,125,1,,
truth,org.junit.contrib.truth,StringTest,stringNullEndsWith,10,1,0,136,1,,
truth,org.junit.contrib.truth,Truth,fail,3,1,1,55,0,,
truth,org.junit.contrib.truth,Truth,fail,3,1,1,63,0,,
truth,org.junit.contrib.truth,Expect,create,3,1,0,41,0,,
truth,org.junit.contrib.truth,Expect,Expect,4,1,1,45,0,,
truth,org.junit.contrib.truth,Expect,getFailureStrategy,7,2,0,50,0,,
truth,org.junit.contrib.truth,Expect,apply,17,3,3,60,0,,
truth,org.junit.contrib.truth,Expect,evaluate,12,3,0,63,0,,
truth,org.junit.contrib.truth,AbstractVerb,AbstractVerb,3,1,1,12,0,,
truth,org.junit.contrib.truth,AbstractVerb,getFailureStrategy,3,1,0,16,0,,
truth,org.junit.contrib.truth,AbstractVerb,fail,3,1,0,20,0,,
truth,org.junit.contrib.truth,AbstractVerb,fail,3,1,1,27,0,,
truth,org.junit.contrib.truth,AbstractVerb,about,3,1,1,34,0,org.junit.contrib.truth.AbstractVerb,org.junit.contrib.truth.AbstractVerb
truth,org.junit.contrib.truth,AbstractVerb,in,3,1,1,65,0,org.junit.contrib.truth.AbstractVerb,org.junit.contrib.truth.AbstractVerb
truth,org.junit.contrib.truth,FailureStrategy,fail,0,1,1,23,0,,
truth,org.junit.contrib.truth,IteratingVerb,load,3,1,1,26,0,org.junit.contrib.truth.IteratingVerb,org.junit.contrib.truth.IteratingVerb
truth,org.junit.contrib.truth,IteratingVerb,IteratingVerb,4,1,2,33,0,,
truth,org.junit.contrib.truth,IteratingVerb,thatEach,3,1,1,38,0,,
truth,org.junit.contrib.truth,IteratingVerb,wrap,11,1,3,42,0,,
truth,org.junit.contrib.truth,IteratingVerb,instantiate,18,1,5,54,0,,
truth,org.junit.contrib.truth,IteratingVerb,compileWrapperClass,18,1,1,71,0,,
truth,org.junit.contrib.truth,TestVerb,TestVerb,3,1,1,34,0,,
truth,org.junit.contrib.truth,TestVerb,that,3,1,1,38,0,,
truth,org.junit.contrib.truth,TestVerb,that,3,1,1,42,0,,
truth,org.junit.contrib.truth,TestVerb,that,3,1,1,46,0,,
truth,org.junit.contrib.truth,TestVerb,that,3,1,1,50,0,,
truth,org.junit.contrib.truth,TestVerb,that,3,1,1,54,0,,
truth,org.junit.contrib.truth,TestVerb,that,3,1,1,58,0,,
truth,org.junit.contrib.truth,TestVerb,that,3,1,1,62,0,,
truth,org.junit.contrib.truth,TestVerb,that,3,1,1,66,0,,
truth,org.junit.contrib.truth,TestVerb,that,3,1,1,70,0,,
truth,org.junit.contrib.truth.codegen,IteratingWrapperClassBuilderTest,testSubjectWrapperGeneration_PlainClass,6,1,0,64,1,,
truth,org.junit.contrib.truth.codegen,IteratingWrapperClassBuilderTest,testSubjectWrapperGeneration_InnerClass,6,1,0,99,1,,
truth,org.junit.contrib.truth.codegen,BarSubject,getSubject,3,1,2,30,0,,
truth,org.junit.contrib.truth.codegen,BarSubject,BarSubject,3,1,2,35,0,,
truth,org.junit.contrib.truth.codegen,BarSubject,startsWith,6,2,1,39,0,,
truth,org.junit.contrib.truth.codegen,IteratingWrapperClassBuilder,IteratingWrapperClassBuilder,4,1,1,98,0,,
truth,org.junit.contrib.truth.codegen,IteratingWrapperClassBuilder,build,11,2,0,103,0,org.junit.contrib.truth.codegen.IteratingWrapperClassBuilder,org.junit.contrib.truth.codegen.IteratingWrapperClassBuilder
truth,org.junit.contrib.truth.codegen,IteratingWrapperClassBuilder,appendMethodWrapper,7,2,5,122,0,org.junit.contrib.truth.codegen.IteratingWrapperClassBuilder,org.junit.contrib.truth.codegen.IteratingWrapperClassBuilder
truth,org.junit.contrib.truth.codegen,IteratingWrapperClassBuilder,methodParameterList,8,3,1,150,0,,
truth,org.junit.contrib.truth.codegen,IteratingWrapperClassBuilder,methodSignature,13,5,2,159,0,,
truth,org.junit.contrib.truth.codegen,IteratingWrapperClassBuilder,stringVisibility,11,3,1,176,0,,
truth,org.junit.contrib.truth.delegatetest,DelegationTest,customTypeCompares,3,1,0,30,1,,
truth,org.junit.contrib.truth.delegatetest,Foo,Foo,3,1,1,29,0,,
truth,org.junit.contrib.truth.delegatetest,FooSubject,getSubject,3,1,2,32,0,,
truth,org.junit.contrib.truth.delegatetest,FooSubject,FooSubject,3,1,2,37,0,,
truth,org.junit.contrib.truth.delegatetest,FooSubject,matches,6,2,1,41,0,,
truth,org.junit.contrib.truth.extensiontest,MySubject,MySubject,3,1,2,30,0,,
truth,org.junit.contrib.truth.extensiontest,MySubject,matches,6,2,1,34,0,,
truth,org.junit.contrib.truth.extensiontest,ExtendedVerb,ExtendedVerb,3,1,1,36,0,,
truth,org.junit.contrib.truth.extensiontest,ExtendedVerb,that,3,1,1,40,0,,
truth,org.junit.contrib.truth.extensiontest,MyType,MyType,3,1,1,28,0,,
truth,org.junit.contrib.truth.extensiontest,ExtensionTest,customTypeCompares,3,1,0,32,1,,
truth,org.junit.contrib.truth.util,CompilingClassLoader,CompilingClassLoader,6,2,4,89,0,org.junit.contrib.truth.util.CompilingClassLoader,org.junit.contrib.truth.util.CompilingClassLoader
truth,org.junit.contrib.truth.util,CompilingClassLoader,findClass,7,2,1,103,0,,
truth,org.junit.contrib.truth.util,CompilingClassLoader,compileSourceCodeToByteCode,10,1,3,116,0,,
truth,org.junit.contrib.truth.util,ReflectionUtil,capture,8,2,2,29,0,,
truth,org.junit.contrib.truth.subjects,CollectionSubject,create,3,1,2,34,0,,
truth,org.junit.contrib.truth.subjects,CollectionSubject,CollectionSubject,3,1,2,41,0,,
truth,org.junit.contrib.truth.subjects,CollectionSubject,contains,6,2,1,45,0,,
truth,org.junit.contrib.truth.subjects,CollectionSubject,isEmpty,6,2,0,55,0,,
truth,org.junit.contrib.truth.subjects,CollectionSubject,containsAnyOf,10,3,3,65,0,,
truth,org.junit.contrib.truth.subjects,CollectionSubject,contains,45,8,3,81,0,,
truth,org.junit.contrib.truth.subjects,CollectionSubject,inOrder,21,5,0,106,0,,
truth,org.junit.contrib.truth.subjects,CollectionSubject,and,3,1,0,125,0,,
truth,org.junit.contrib.truth.subjects,StringSubject,StringSubject,3,1,2,30,0,,
truth,org.junit.contrib.truth.subjects,StringSubject,contains,11,4,1,34,0,,
truth,org.junit.contrib.truth.subjects,StringSubject,startsWith,11,4,1,45,0,,
truth,org.junit.contrib.truth.subjects,StringSubject,endsWith,11,4,1,56,0,,
truth,org.junit.contrib.truth.subjects,StringSubject,getSubject,3,1,2,69,0,,
truth,org.junit.contrib.truth.subjects,SubjectFactory,SubjectFactory,2,1,0,36,0,,
truth,org.junit.contrib.truth.subjects,SubjectFactory,getSubject,0,1,2,38,0,,
truth,org.junit.contrib.truth.subjects,SubjectFactory,getSubjectClass,3,1,0,40,0,,
truth,org.junit.contrib.truth.subjects,SubjectUtils,SubjectUtils,2,1,0,31,0,,
truth,org.junit.contrib.truth.subjects,SubjectUtils,accumulate,7,1,3,33,0,,
truth,org.junit.contrib.truth.subjects,SubjectUtils,countOf,9,3,2,41,0,,
truth,org.junit.contrib.truth.subjects,Subject,Subject,10,1,2,38,0,,
truth,org.junit.contrib.truth.subjects,Subject,and,3,1,0,43,0,,
truth,org.junit.contrib.truth.subjects,Subject,nextChain,3,1,0,50,0,,
truth,org.junit.contrib.truth.subjects,Subject,is,13,4,1,58,0,org.junit.contrib.truth.subjects.Subject,org.junit.contrib.truth.subjects.Subject
truth,org.junit.contrib.truth.subjects,Subject,isNull,6,2,0,72,0,org.junit.contrib.truth.subjects.Subject,org.junit.contrib.truth.subjects.Subject
truth,org.junit.contrib.truth.subjects,Subject,isNotNull,6,2,0,79,0,org.junit.contrib.truth.subjects.Subject,org.junit.contrib.truth.subjects.Subject
truth,org.junit.contrib.truth.subjects,Subject,isEqualTo,13,4,1,86,0,org.junit.contrib.truth.subjects.Subject,org.junit.contrib.truth.subjects.Subject
truth,org.junit.contrib.truth.subjects,Subject,isNotEqualTo,13,4,1,99,0,org.junit.contrib.truth.subjects.Subject,org.junit.contrib.truth.subjects.Subject
truth,org.junit.contrib.truth.subjects,Subject,isA,6,2,1,112,0,org.junit.contrib.truth.subjects.Subject,org.junit.contrib.truth.subjects.Subject
truth,org.junit.contrib.truth.subjects,Subject,isNotA,6,2,1,120,0,org.junit.contrib.truth.subjects.Subject,org.junit.contrib.truth.subjects.Subject
truth,org.junit.contrib.truth.subjects,Subject,getSubject,3,1,0,128,0,,
truth,org.junit.contrib.truth.subjects,Subject,check,3,1,0,132,0,,
truth,org.junit.contrib.truth.subjects,Subject,fail,8,2,2,136,0,org.junit.contrib.truth.subjects.Subject,org.junit.contrib.truth.subjects.Subject
truth,org.junit.contrib.truth.subjects,Subject,failWithoutSubject,5,1,1,150,0,,
truth,org.junit.contrib.truth.subjects,DefaultSubject,DefaultSubject,3,1,2,25,0,,
truth,org.junit.contrib.truth.subjects,ListSubject,create,3,1,2,28,0,,
truth,org.junit.contrib.truth.subjects,ListSubject,ListSubject,3,1,2,34,0,,
truth,org.junit.contrib.truth.subjects,ListSubject,containsSequence,22,6,1,38,0,,
truth,org.junit.contrib.truth.subjects,ListSubject,isOrdered,10,2,0,64,0,org.junit.contrib.truth.subjects.ListSubject,org.junit.contrib.truth.subjects.ListSubject
truth,org.junit.contrib.truth.subjects,ListSubject,check,5,2,2,73,0,,
truth,org.junit.contrib.truth.subjects,ListSubject,isPartiallyOrdered,10,2,0,82,0,org.junit.contrib.truth.subjects.ListSubject,org.junit.contrib.truth.subjects.ListSubject
truth,org.junit.contrib.truth.subjects,ListSubject,check,5,2,2,91,0,,
truth,org.junit.contrib.truth.subjects,ListSubject,isOrdered,10,2,1,100,0,org.junit.contrib.truth.subjects.ListSubject,org.junit.contrib.truth.subjects.ListSubject
truth,org.junit.contrib.truth.subjects,ListSubject,check,5,2,2,109,0,,
truth,org.junit.contrib.truth.subjects,ListSubject,isPartiallyOrdered,10,2,1,117,0,org.junit.contrib.truth.subjects.ListSubject,org.junit.contrib.truth.subjects.ListSubject
truth,org.junit.contrib.truth.subjects,ListSubject,check,5,2,2,126,0,,
truth,org.junit.contrib.truth.subjects,ListSubject,pairwiseCheck,12,3,1,134,0,,
truth,org.junit.contrib.truth.subjects,IntegerSubject,IntegerSubject,3,1,2,32,0,,
truth,org.junit.contrib.truth.subjects,IntegerSubject,IntegerSubject,3,1,2,36,0,,
truth,org.junit.contrib.truth.subjects,IntegerSubject,isInclusivelyInRange,7,2,2,40,0,org.junit.contrib.truth.subjects.IntegerSubject,org.junit.contrib.truth.subjects.IntegerSubject
truth,org.junit.contrib.truth.subjects,IntegerSubject,isBetween,7,2,2,55,0,org.junit.contrib.truth.subjects.IntegerSubject,org.junit.contrib.truth.subjects.IntegerSubject
truth,org.junit.contrib.truth.subjects,IntegerSubject,ensureOrderedBoundaries,5,2,2,70,0,,
truth,org.junit.contrib.truth.subjects,IntegerSubject,isEqualTo,3,1,1,82,0,,
truth,org.junit.contrib.truth.subjects,IntegerSubject,isEqualTo,13,4,1,86,0,,
truth,org.junit.contrib.truth.subjects,IntegerSubject,isNotEqualTo,3,1,1,100,0,,
truth,org.junit.contrib.truth.subjects,IntegerSubject,isNotEqualTo,13,4,1,104,0,,
truth,org.junit.contrib.truth.subjects,IntegerSubject,is,3,1,1,118,0,,
truth,org.junit.contrib.truth.subjects,IntegerSubject,is,3,1,1,122,0,,
truth,org.junit.contrib.truth.subjects,IntegerSubject,is,3,1,1,126,0,,
truth,org.junit.contrib.truth.subjects,IntegerSubject,getSubject,3,1,2,133,0,,
truth,org.junit.contrib.truth.subjects,BooleanSubject,BooleanSubject,3,1,2,31,0,,
truth,org.junit.contrib.truth.subjects,BooleanSubject,isTrue,5,2,0,35,0,,
truth,org.junit.contrib.truth.subjects,BooleanSubject,isFalse,5,2,0,41,0,,
truth,org.junit.contrib.truth.subjects,Ordered,inOrder,0,1,0,7,0,,
truth,org.junit.contrib.truth.subjects,IterableSubject,create,3,1,2,30,0,,
truth,org.junit.contrib.truth.subjects,IterableSubject,IterableSubject,3,1,2,37,0,,
truth,org.junit.contrib.truth.subjects,IterableSubject,contains,9,3,1,41,0,,
truth,org.junit.contrib.truth.subjects,IterableSubject,isEmpty,6,2,0,51,0,,
truth,org.junit.contrib.truth.subjects,IterableSubject,iteratesOverSequence,21,5,1,61,0,,
