Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
truth,org.junit.contrib.truth.delegatetest,DelegationTest,0,0,1,1,8,1,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/test/java/org/junit/contrib/truth/delegatetest/DelegationTest.java,24
truth,org.junit.contrib.truth.delegatetest,Foo,1,0,1,1,10,1,0,0,0.0,1,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/test/java/org/junit/contrib/truth/delegatetest/Foo.java,19
truth,org.junit.contrib.truth.delegatetest,FooSubject,1,1,3,3,21,4,0,0,1.0,0,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/test/java/org/junit/contrib/truth/delegatetest/FooSubject.java,23
truth,org.junit.contrib.truth.extensiontest,MySubject,0,0,2,2,15,3,0,0,-1.0,1,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/test/java/org/junit/contrib/truth/extensiontest/MySubject.java,23
truth,org.junit.contrib.truth.extensiontest,ExtendedVerb,1,1,2,2,14,2,0,0,1.0,0,4,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/test/java/org/junit/contrib/truth/extensiontest/ExtendedVerb.java,23
truth,org.junit.contrib.truth.extensiontest,MyType,1,0,1,1,10,1,0,0,0.0,2,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/test/java/org/junit/contrib/truth/extensiontest/MyType.java,19
truth,org.junit.contrib.truth.extensiontest,ExtensionTest,0,0,1,1,10,1,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/test/java/org/junit/contrib/truth/extensiontest/ExtensionTest.java,24
truth,org.junit.contrib.truth.util,CompilingClassLoader,3,0,3,2,101,5,0,0,0.6666666666666666,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/util/CompilingClassLoader.java,25
truth,org.junit.contrib.truth.util,CompilingClassLoader.CompilerException,0,0,0,0,8,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/util/CompilingClassLoader.java,65
truth,org.junit.contrib.truth.util,CompilingClassLoader.InMemoryFileManager,0,0,0,0,23,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/util/CompilingClassLoader.java,144
truth,org.junit.contrib.truth.util,CompilingClassLoader.InMemoryJavaFile,1,0,0,0,18,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/util/CompilingClassLoader.java,178
truth,org.junit.contrib.truth.util,ReflectionUtil,0,0,1,1,17,2,0,0,-1.0,1,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/util/ReflectionUtil.java,22
truth,org.junit.contrib.truth.subjects,CollectionSubject,0,0,8,7,87,23,1,2,-1.0,1,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/CollectionSubject.java,31
truth,org.junit.contrib.truth.subjects,StringSubject,1,1,5,5,49,14,0,1,1.0,1,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/StringSubject.java,22
truth,org.junit.contrib.truth.subjects,SubjectFactory,1,0,3,3,13,3,0,0,1.0,11,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/SubjectFactory.java,24
truth,org.junit.contrib.truth.subjects,SubjectUtils,0,0,3,0,24,5,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/SubjectUtils.java,24
truth,org.junit.contrib.truth.subjects,Subject,3,0,14,9,122,28,5,0,0.14285714285714285,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/Subject.java,25
truth,org.junit.contrib.truth.subjects,Subject.And,0,0,0,0,9,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/Subject.java,156
truth,org.junit.contrib.truth.subjects,DefaultSubject,0,0,1,1,5,1,0,1,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/DefaultSubject.java,23
truth,org.junit.contrib.truth.subjects,ListSubject,0,0,12,10,108,27,0,3,-1.0,1,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/ListSubject.java,24
truth,org.junit.contrib.truth.subjects,ListSubject.PairwiseChecker,0,0,0,0,3,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/ListSubject.java,147
truth,org.junit.contrib.truth.subjects,IntegerSubject,1,1,13,12,90,22,0,1,0.8461538461538461,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/IntegerSubject.java,23
truth,org.junit.contrib.truth.subjects,BooleanSubject,0,0,3,3,19,5,0,1,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/BooleanSubject.java,23
truth,org.junit.contrib.truth.subjects,Ordered,0,0,1,0,6,1,0,0,-1.0,1,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/Ordered.java,5
truth,org.junit.contrib.truth.subjects,IterableSubject,0,0,5,4,53,12,1,1,-1.0,1,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/src/main/java/org/junit/contrib/truth/subjects/IterableSubject.java,24
