Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
truth,com.google.common.truth,LongStreamSubject,1,0,22,15,134,22,0,1,0.09090909090909091,1,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/extensions/java8/src/main/java/com/google/common/truth/LongStreamSubject.java,28
truth,com.google.common.truth,Truth8,0,0,9,8,31,9,0,0,-1.0,2,8,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/extensions/java8/src/main/java/com/google/common/truth/Truth8.java,31
truth,com.google.common.truth,OptionalLongSubject,0,0,6,5,60,13,0,1,-1.0,2,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/extensions/java8/src/main/java/com/google/common/truth/OptionalLongSubject.java,24
truth,com.google.common.truth.extension,EmployeeSubjectTest,2,0,2,2,20,2,0,0,1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/test-classes/com/google/common/truth/extension/EmployeeSubjectTest.java,28
truth,com.google.common.truth.extension,EmployeeSubject,1,0,10,9,51,16,0,1,0.9,1,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/test-classes/com/google/common/truth/extension/EmployeeSubject.java,25
truth,com.google.common.truth.extension,Employee,0,0,6,1,14,6,0,0,-1.0,8,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/test-classes/com/google/common/truth/extension/Employee.java,20
truth,com.google.common.truth.extension,Employee.Location,0,0,0,0,1,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/test-classes/com/google/common/truth/extension/Employee.java,38
truth,com.google.common.truth.extension,FakeHrDatabase,1,0,4,4,28,6,0,1,0.0,1,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/extension/FakeHrDatabase.java,26
truth,com.google.common.truth.extension,FakeHrDatabaseTest,2,0,4,4,27,4,0,0,0.0,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/extension/FakeHrDatabaseTest.java,26
truth,com.google.common.truth.extension,EmployeeSubjectTest,1,0,4,3,19,4,0,0,0.5,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/extension/EmployeeSubjectTest.java,29
truth,com.google.common.truth.extension,EmployeeSubject,1,0,10,9,51,16,0,1,0.9,0,4,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/extension/EmployeeSubject.java,24
truth,com.google.common.truth.extension,HrDatabase,0,0,3,0,8,3,1,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/extension/HrDatabase.java,21
truth,com.google.common.truth.extension,Employee,0,0,6,1,14,6,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/extension/Employee.java,20
truth,com.google.common.truth.extension,Employee.Location,0,0,0,0,1,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/extension/Employee.java,38
truth,com.google.common.truth.gwt,Inventory,38,0,0,0,43,0,0,0,-1.0,0,35,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/test-classes/com/google/common/truth/gwt/Inventory.java,57
truth,com.google.common.truth.gwt,TruthGwtTest,0,0,17,17,112,17,0,0,-1.0,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/test-classes/com/google/common/truth/gwt/TruthGwtTest.java,30
truth,com.google.common.truth.gwt,Inventory,35,0,0,0,40,0,0,0,-1.0,0,34,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/gwt/Inventory.java,53
truth,com.google.common.truth.gwt,TruthGwtTest,0,0,16,16,109,16,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/gwt/TruthGwtTest.java,29
truth,com.google.common.truth.codegen,BarSubject,1,1,3,3,19,4,0,1,1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/test-classes/com/google/common/truth/codegen/BarSubject.java,23
truth,com.google.common.truth.delegation,DelegationTest,0,0,4,4,32,4,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/test-classes/com/google/common/truth/delegation/DelegationTest.java,27
truth,com.google.common.truth.delegation,Foo,1,0,2,2,13,2,0,0,0.0,1,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/test-classes/com/google/common/truth/delegation/Foo.java,18
