Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
truth,com.google.common.truth,AutoValue_Expect_ExpectationFailure,2,0,6,3,38,9,0,0,0.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/generated-sources/annotations/com/google/common/truth/AutoValue_Expect_ExpectationFailure.java,6
truth,com.google.common.truth,SubjectFactoryReflectionTest,0,0,2,2,15,2,0,0,-1.0,0,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectFactoryReflectionTest.java,28
truth,com.google.common.truth,TruthAssertThatTest,1,0,5,5,33,5,0,0,1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/TruthAssertThatTest.java,37
truth,com.google.common.truth,SubjectPropertiesTest,2,1,10,10,77,10,0,0,1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectPropertiesTest.java,25
truth,com.google.common.truth,SubjectPropertiesTest.A,2,1,0,0,10,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectPropertiesTest.java,106
truth,com.google.common.truth,RelabeledSubjectsTest,0,0,6,6,68,6,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/RelabeledSubjectsTest.java,27
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,0,0,11,10,65,11,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/PrimitiveCharArraySubjectTest.java,26
truth,com.google.common.truth,SubjectTest,3,0,41,41,328,41,0,0,0.926829268292683,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectTest.java,25
truth,com.google.common.truth,SubjectTest.IntWrapper,1,0,0,0,6,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectTest.java,59
truth,com.google.common.truth,CustomFailureMessageTest,0,0,5,5,53,5,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/CustomFailureMessageTest.java,31
truth,com.google.common.truth,AbstractVerbTest,3,1,5,4,30,5,0,0,0.4,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/AbstractVerbTest.java,33
truth,com.google.common.truth,ListTest,1,0,18,18,123,18,0,0,0.8333333333333334,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ListTest.java,28
truth,com.google.common.truth,IterationOverSubjectTest,0,0,4,3,52,7,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterationOverSubjectTest.java,29
