Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
truth,org.truth0.subjects,IterableTest,0,0,15,14,98,15,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/org/truth0/subjects/IterableTest.java,30
truth,org.truth0.subjects,MapTest,0,0,20,20,141,22,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/org/truth0/subjects/MapTest.java,30
truth,org.truth0.subjects,StringTest,0,0,14,14,113,14,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/org/truth0/subjects/StringTest.java,27
truth,org.truth0.subjects,SubjectFactory,0,0,2,2,9,2,0,0,-1.0,13,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/gwtemul/org/truth0/subjects/SubjectFactory.java,22
truth,org.truth0.subjects,Subject,2,0,17,8,131,28,11,0,0.17647058823529413,2,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/gwtemul/org/truth0/subjects/Subject.java,25
truth,org.truth0.subjects,CollectionSubject,2,0,14,13,148,33,1,2,0.8571428571428571,2,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/CollectionSubject.java,33
truth,org.truth0.subjects,CollectionSubject.InOrder,2,0,0,0,28,0,0,1,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/CollectionSubject.java,124
truth,org.truth0.subjects,CollectionSubject.Has,0,0,0,0,42,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/CollectionSubject.java,153
truth,org.truth0.subjects,StringSubject,1,1,10,8,88,27,0,1,0.3,3,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/StringSubject.java,23
truth,org.truth0.subjects,SubjectFactory,2,0,3,3,14,3,0,0,1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/SubjectFactory.java,26
truth,org.truth0.subjects,SubjectUtils,0,0,4,0,40,8,0,0,-1.0,1,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/SubjectUtils.java,29
truth,org.truth0.subjects,Subject,2,0,22,14,190,36,0,0,0.5909090909090909,0,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/Subject.java,29
truth,org.truth0.subjects,Subject.HasField,0,0,0,0,6,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/Subject.java,239
truth,org.truth0.subjects,DefaultSubject,0,0,1,1,5,1,0,1,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/DefaultSubject.java,24
truth,org.truth0.subjects,ListSubject,0,0,12,10,106,27,0,3,-1.0,2,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/ListSubject.java,25
truth,org.truth0.subjects,ListSubject.PairwiseChecker,0,0,0,0,3,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/ListSubject.java,146
truth,org.truth0.subjects,IntegerSubject,1,1,13,12,86,22,0,1,0.8461538461538461,2,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/IntegerSubject.java,24
truth,org.truth0.subjects,BooleanSubject,0,0,3,3,19,5,0,1,-1.0,2,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/BooleanSubject.java,24
truth,org.truth0.subjects,MapSubject,0,0,9,9,62,17,0,1,-1.0,2,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/MapSubject.java,26
truth,org.truth0.subjects,MapSubject.WithValue,0,0,0,0,3,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/MapSubject.java,91
truth,org.truth0.subjects,ClassSubject,0,0,2,2,20,3,0,1,-1.0,1,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/ClassSubject.java,26
truth,org.truth0.subjects,Ordered,0,0,1,0,6,1,1,0,-1.0,2,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/Ordered.java,18
truth,org.truth0.subjects,IterableSubject,0,0,7,6,62,13,1,1,-1.0,2,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/subjects/IterableSubject.java,25
truth,org.truth0.extensiontest,MySubject,0,0,2,2,14,3,0,1,-1.0,1,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/org/truth0/extensiontest/MySubject.java,23
truth,org.truth0.extensiontest,ExtendedVerb,1,1,2,2,14,2,0,2,1.0,0,4,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/org/truth0/extensiontest/ExtendedVerb.java,23
truth,org.truth0.extensiontest,MyType,1,0,1,1,10,1,0,0,0.0,2,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/org/truth0/extensiontest/MyType.java,19
truth,org.truth0.extensiontest,ExtensionTest,0,0,2,2,20,2,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/org/truth0/extensiontest/ExtensionTest.java,26
truth,org.truth0.util,ComparisonUtil,0,0,2,1,14,2,0,0,-1.0,3,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/util/ComparisonUtil.java,19
truth,org.truth0.util,ReflectionUtil,0,0,3,2,31,5,0,0,-1.0,3,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/org/truth0/util/ReflectionUtil.java,25
