Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
truth,com.google.common.truth,AutoValue_ActualValueInference_Invocation.Builder,4,0,0,0,34,0,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/generated-sources/annotations/com/google/common/truth/AutoValue_ActualValueInference_Invocation.java,89
truth,com.google.common.truth,AutoValue_ActualValueInference_FrameInfo,2,0,6,3,41,10,0,0,0.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/generated-sources/annotations/com/google/common/truth/AutoValue_ActualValueInference_FrameInfo.java,7
truth,com.google.common.truth,AutoValue_ActualValueInference_DescribedEntry,2,0,5,2,38,9,0,0,0.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/generated-sources/annotations/com/google/common/truth/AutoValue_ActualValueInference_DescribedEntry.java,6
truth,com.google.common.truth,AutoValue_ActualValueInference_InferredType,1,0,4,2,28,7,0,0,0.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/generated-sources/annotations/com/google/common/truth/AutoValue_ActualValueInference_InferredType.java,6
truth,com.google.common.truth,MapSubjectTest,1,0,148,147,1089,148,0,2,0.9797297297297297,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/MapSubjectTest.java,35
truth,com.google.common.truth,ExpectWithStackTest,4,1,11,8,96,14,0,0,0.7272727272727273,0,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ExpectWithStackTest.java,29
truth,com.google.common.truth,ExpectWithStackTest.TestRuleVerifier,2,0,0,0,25,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ExpectWithStackTest.java,124
truth,com.google.common.truth,ExpectWithStackTest.ErrorVerifier,0,0,0,0,3,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ExpectWithStackTest.java,151
truth,com.google.common.truth,ExpectFailureWithStackTraceTest,3,1,1,1,36,1,0,0,0.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ExpectFailureWithStackTraceTest.java,28
truth,com.google.common.truth,ExpectFailureWithStackTraceTest.FailingExpect,1,0,0,0,25,0,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ExpectFailureWithStackTraceTest.java,41
truth,com.google.common.truth,TruthAssertThatTest,0,0,2,1,16,2,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/TruthAssertThatTest.java,32
truth,com.google.common.truth,TruthFailureSubjectTest,0,0,21,17,96,21,0,2,-1.0,0,4,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/TruthFailureSubjectTest.java,30
truth,com.google.common.truth,CorrespondenceTest,6,0,52,52,301,52,0,2,0.4230769230769231,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/CorrespondenceTest.java,30
truth,com.google.common.truth,CorrespondenceExceptionStoreTest,0,0,8,6,61,8,0,2,-1.0,0,4,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/CorrespondenceExceptionStoreTest.java,26
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,0,0,12,10,51,12,0,2,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/PrimitiveCharArraySubjectTest.java,24
truth,com.google.common.truth,IterableSubjectCorrespondenceTest,1,0,103,103,746,105,0,2,0.9902912621359223,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterableSubjectCorrespondenceTest.java,45
truth,com.google.common.truth,IterableSubjectCorrespondenceTest.CountsToStringCalls,1,0,0,0,7,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterableSubjectCorrespondenceTest.java,2077
truth,com.google.common.truth,StringSubjectTest,0,0,78,77,329,78,0,2,-1.0,0,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/StringSubjectTest.java,28
truth,com.google.common.truth,TestCorrespondences,14,0,5,0,182,11,0,0,1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/TestCorrespondences.java,28
truth,com.google.common.truth,TestCorrespondences.NullPointerExceptionFromWithin10Of,0,0,0,0,2,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/TestCorrespondences.java,76
truth,com.google.common.truth,TestCorrespondences.MyRecord,2,0,0,0,64,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/TestCorrespondences.java,104
truth,com.google.common.truth,SubjectTest,3,0,90,88,560,98,0,2,0.9666666666666667,0,5,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectTest.java,50
truth,com.google.common.truth,SubjectTest.IntWrapper,1,0,0,0,6,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectTest.java,192
truth,com.google.common.truth,SubjectTest.ThrowsOnEqualsNull,0,0,0,0,6,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectTest.java,810
truth,com.google.common.truth,SubjectTest.ThrowsOnEquals,0,0,0,0,5,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectTest.java,820
truth,com.google.common.truth,SubjectTest.ForbidsEqualityChecksSubject,0,0,0,0,14,0,0,1,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectTest.java,830
truth,com.google.common.truth,CustomFailureMessageTest,0,0,8,8,62,8,0,2,-1.0,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/CustomFailureMessageTest.java,27
truth,com.google.common.truth,StackTraceCleanerTest,0,0,26,21,178,29,0,2,-1.0,0,4,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/StackTraceCleanerTest.java,28
truth,com.google.common.truth,StackTraceCleanerTest.SomeStatement,0,0,0,0,2,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/StackTraceCleanerTest.java,311
