Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsExactlyEntriesIn_success,5,1,0,1351,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsExactlyEntriesIn_inOrder_success,5,1,0,1360,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsExactlyEntriesIn_failsExtraEntry,6,1,0,1370,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsExactlyEntriesIn_failsMissingEntry,6,1,0,1385,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsExactlyEntriesIn_failsWrongKey,6,1,0,1401,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsExactlyEntriesIn_failsWrongValue,6,1,0,1417,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsExactlyEntriesIn_diffMissingAndExtraAndWrongValue,6,1,0,1433,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsExactlyEntriesIn_handlesFormatDiffExceptions,11,1,0,1451,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsExactlyEntriesIn_inOrder_failsOutOfOrder,6,1,0,1478,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsExactlyEntriesIn_empty,5,1,0,1494,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsExactlyEntriesIn_failsEmpty,6,1,0,1503,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsExactlyEntriesIn_wrongValueTypeInActual,7,1,0,1513,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeast_success,4,1,0,1532,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_success,4,1,0,1540,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeast_failsMissingEntry,5,1,0,1549,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeast_failsWrongKey,5,1,0,1564,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeast_failsWrongValue,5,1,0,1578,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeast_handlesExceptions,9,1,0,1593,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_failsOutOfOrder,5,1,0,1614,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeast_wrongValueTypeInExpectedActual,6,1,0,1629,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeast_wrongValueTypeInUnexpectedActual_success,4,1,0,1647,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeast_wrongValueTypeInExpected,6,1,0,1655,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeastEntriesIn_success,5,1,0,1673,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeastEntriesIn_inOrder_success,5,1,0,1682,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeastEntriesIn_failsMissingEntry,6,1,0,1692,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeastEntriesIn_failsWrongKey,6,1,0,1708,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeastEntriesIn_failsWrongValue,6,1,0,1723,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeastEntriesIn_diffMissingAndExtraAndWrongValue,6,1,0,1739,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeastEntriesIn_handlesFormatDiffExceptions,11,1,0,1757,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeastEntriesIn_inOrder_failsOutOfOrder,6,1,0,1784,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeastEntriesIn_empty,5,1,0,1800,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeastEntriesIn_wrongValueTypeInExpectedActual,7,1,0,1809,1,,
truth,com.google.common.truth,MapSubjectTest,comparingValuesUsing_containsAtLeastEntriesIn_wrongValueTypeInUnexpectedActual_success,5,1,0,1828,1,,
truth,com.google.common.truth,MapSubjectTest,expectFailureWhenTestingThat,3,1,1,1838,0,,
truth,com.google.common.truth,ExpectWithStackTest,testExpectTrace_simpleCase,12,1,0,35,1,com.google.common.truth.AbstractArraySubject,com.google.common.truth.AbstractArraySubject; com.google.common.truth.StringSubject; com.google.common.truth.ThrowableSubject; com.google.common.truth.BooleanSubject; com.google.common.truth.Subject
truth,com.google.common.truth,ExpectWithStackTest,verify,4,1,1,39,0,com.google.common.truth.AbstractArraySubject,com.google.common.truth.AbstractArraySubject; com.google.common.truth.StringSubject; com.google.common.truth.ThrowableSubject
truth,com.google.common.truth,ExpectWithStackTest,testExpectTrace_loop,13,2,0,51,1,com.google.common.truth.AbstractArraySubject,com.google.common.truth.AbstractArraySubject; com.google.common.truth.StringSubject; com.google.common.truth.ThrowableSubject; com.google.common.truth.Truth; com.google.common.truth.BooleanSubject
truth,com.google.common.truth,ExpectWithStackTest,verify,5,1,1,55,0,com.google.common.truth.AbstractArraySubject,com.google.common.truth.AbstractArraySubject; com.google.common.truth.StringSubject; com.google.common.truth.ThrowableSubject; com.google.common.truth.Truth
truth,com.google.common.truth,ExpectWithStackTest,testExpectTrace_callerException,11,1,0,70,1,com.google.common.truth.AbstractArraySubject,com.google.common.truth.AbstractArraySubject; com.google.common.truth.StringSubject; com.google.common.truth.ThrowableSubject; com.google.common.truth.BooleanSubject; com.google.common.truth.Subject
truth,com.google.common.truth,ExpectWithStackTest,verify,4,1,1,74,0,com.google.common.truth.AbstractArraySubject,com.google.common.truth.AbstractArraySubject; com.google.common.truth.StringSubject; com.google.common.truth.ThrowableSubject
truth,com.google.common.truth,ExpectWithStackTest,testExpectTrace_onlyCallerException,9,1,0,87,1,com.google.common.truth.Truth,com.google.common.truth.Truth; com.google.common.truth.Subject
truth,com.google.common.truth,ExpectWithStackTest,verify,3,1,1,91,0,com.google.common.truth.Truth,com.google.common.truth.Truth
truth,com.google.common.truth,ExpectWithStackTest,alwaysFailWithCause,3,1,1,104,0,,
truth,com.google.common.truth,ExpectWithStackTest,getFirstException,8,2,2,108,0,,
truth,com.google.common.truth,ExpectWithStackTest,getSecondException,8,2,2,116,0,,
truth,com.google.common.truth,ExpectWithStackTest,verify,2,1,1,157,0,,
truth,com.google.common.truth,ExpectFailureWithStackTraceTest,expectTwoFailures,4,1,0,35,1,com.google.common.truth.Subject,com.google.common.truth.Subject; com.google.common.truth.StringSubject
truth,com.google.common.truth,TruthAssertThatTest,apply,3,1,1,43,0,,
truth,com.google.common.truth,TruthAssertThatTest,staticAssertThatMethodsMatchStandardSubjectBuilderInstanceMethods,17,1,0,49,1,com.google.common.truth.Truth,com.google.common.truth.Truth
truth,com.google.common.truth,TruthAssertThatTest,apply,3,1,1,55,0,,
truth,com.google.common.truth,TruthAssertThatTest,apply,3,1,1,66,0,,
truth,com.google.common.truth,TruthFailureSubjectTest,factKeys,3,1,0,35,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factKeysNoValue,3,1,0,40,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factKeysFail,4,1,0,45,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factValue,3,1,0,56,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.Subject; com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factValueFailWrongValue,4,1,0,61,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.Subject; com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factValueFailNoSuchKey,6,1,0,67,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factValueFailMultipleKeys,6,1,0,75,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factValueFailNoValue,5,1,0,85,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factValueInt,3,1,0,98,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.Subject; com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factValueIntMultipleKeys,3,1,0,103,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.Subject; com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factValueIntFailNegative,8,1,0,110,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factValueIntFailWrongValue,4,1,0,119,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.Subject; com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factValueIntFailNoSuchKey,6,1,0,125,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factValueIntFailNotEnoughWithKey,7,1,0,133,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,factValueIntFailNoValue,6,1,0,142,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject; com.google.common.truth.Fact
truth,com.google.common.truth,TruthFailureSubjectTest,nonTruthErrorFactKeys,4,1,0,157,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject
truth,com.google.common.truth,TruthFailureSubjectTest,nonTruthErrorFactValue,4,1,0,163,1,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject
truth,com.google.common.truth,TruthFailureSubjectTest,assertThat,3,1,1,169,0,com.google.common.truth.ExpectFailure,com.google.common.truth.ExpectFailure
truth,com.google.common.truth,TruthFailureSubjectTest,expectFailureWhenTestingThat,3,1,1,173,0,,
truth,com.google.common.truth,TruthFailureSubjectTest,expectFailureWhenTestingThat,3,1,1,177,0,com.google.common.truth.TruthFailureSubject,com.google.common.truth.TruthFailureSubject
truth,com.google.common.truth,TruthFailureSubjectTest,failure,3,1,1,181,0,com.google.common.truth.AssertionErrorWithFacts,com.google.common.truth.AssertionErrorWithFacts
truth,com.google.common.truth,CorrespondenceTest,apply,3,1,2,44,0,,
truth,com.google.common.truth,CorrespondenceTest,testEquals_throws,8,1,0,51,1,com.google.common.truth.Correspondence,com.google.common.truth.Correspondence
truth,com.google.common.truth,CorrespondenceTest,testHashCode_throws,8,1,0,61,1,com.google.common.truth.Correspondence,com.google.common.truth.Correspondence
truth,com.google.common.truth,CorrespondenceTest,apply,3,1,2,78,0,,
