Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,isEqualTo,3,1,0,33,1,com.google.common.truth.PrimitiveCharArraySubject,com.google.common.truth.PrimitiveCharArraySubject
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,isEqualTo_Same,4,1,0,38,1,com.google.common.truth.PrimitiveCharArraySubject,com.google.common.truth.PrimitiveCharArraySubject
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,asList,3,1,0,44,1,com.google.common.truth.PrimitiveCharArraySubject,com.google.common.truth.PrimitiveCharArraySubject
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,isEqualTo_Fail_UnequalOrdering,9,1,0,49,1,com.google.common.truth.PrimitiveCharArraySubject,com.google.common.truth.PrimitiveCharArraySubject
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,isEqualTo_Fail_NotAnArray,9,1,0,59,1,com.google.common.truth.PrimitiveCharArraySubject,com.google.common.truth.PrimitiveCharArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,isNotEqualTo_SameLengths,3,1,0,70,1,com.google.common.truth.PrimitiveCharArraySubject,com.google.common.truth.PrimitiveCharArraySubject
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,isNotEqualTo_DifferentLengths,3,1,0,75,1,com.google.common.truth.PrimitiveCharArraySubject,com.google.common.truth.PrimitiveCharArraySubject
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,isNotEqualTo_DifferentTypes,3,1,0,80,1,com.google.common.truth.PrimitiveCharArraySubject,com.google.common.truth.PrimitiveCharArraySubject
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,isNotEqualTo_FailEquals,9,1,0,85,1,com.google.common.truth.PrimitiveCharArraySubject,com.google.common.truth.PrimitiveCharArraySubject
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,isNotEqualTo_FailSame,10,1,0,95,1,com.google.common.truth.PrimitiveCharArraySubject,com.google.common.truth.PrimitiveCharArraySubject
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,array,3,1,1,106,0,,
truth,com.google.common.truth,SubjectTest,nullPointerTester,20,1,0,50,1,,
truth,com.google.common.truth,SubjectTest,allAssertThatOverloadsAcceptNull,35,4,0,75,1,com.google.common.truth.Subject,com.google.common.truth.Subject; com.google.common.truth.StringSubject
truth,com.google.common.truth,SubjectTest,toString,3,1,0,123,0,,
truth,com.google.common.truth,SubjectTest,toString,3,1,0,130,0,,
truth,com.google.common.truth,SubjectTest,toStringsAreIdentical,11,1,0,136,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,SubjectTest,isSameAsWithNulls,4,1,0,160,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isSameAsFailureWithNulls,10,1,0,166,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isSameAsWithSameObject,5,1,0,177,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isSameAsFailureWithObjects,11,1,0,184,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isSameAsFailureWithComparableObjects,11,1,0,196,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isSameAsFailureWithDifferentTypesAndSameToString,11,1,0,208,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotSameAsWithNulls,4,1,0,223,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotSameAsFailureWithNulls,10,1,0,229,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotSameAsWithObjects,5,1,0,240,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotSameAsFailureWithSameObject,11,1,0,247,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotSameAsWithComparableObjects,5,1,0,259,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotSameAsWithDifferentTypesAndSameToString,5,1,0,266,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNull,4,1,0,273,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNullFail,10,1,0,279,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,stringIsNullFail,9,1,0,290,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,SubjectTest,isNotNull,4,1,0,300,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotNullFail,10,1,0,306,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isEqualToWithNulls,4,1,0,317,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isEqualToFailureWithNulls,10,1,0,323,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isEqualToWithSameObject,5,1,0,334,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isEqualToFailureWithObjects,11,1,0,341,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isEqualToWithComparableObjects,5,1,0,353,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isEqualToFailureWithComparableObjects,11,1,0,360,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isEqualToFailureWithDifferentTypesAndSameToString,11,1,0,372,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotEqualToWithNulls,4,1,0,387,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotEqualToFailureWithNulls,10,1,0,393,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotEqualToWithObjects,5,1,0,404,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotEqualToFailureWithObjects,10,1,0,411,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotEqualToFailureWithSameObject,11,1,0,422,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotEqualToWithComparableObjects,5,1,0,434,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotEqualToFailureWithComparableObjects,11,1,0,441,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotEqualToWithDifferentTypesAndSameToString,5,1,0,453,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isInstanceOf,3,1,0,460,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isInstanceOfFail,9,1,0,465,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotInstanceOf,3,1,0,478,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isNotInstanceOfFail,9,1,0,483,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,isIn,3,1,0,493,1,,
truth,com.google.common.truth,SubjectTest,isInJustTwo,3,1,0,498,1,,
truth,com.google.common.truth,SubjectTest,isInFailure,9,1,0,503,1,,
truth,com.google.common.truth,SubjectTest,isInNullInListWithNull,3,1,0,513,1,,
truth,com.google.common.truth,SubjectTest,isInNonnullInListWithNull,3,1,0,518,1,,
truth,com.google.common.truth,SubjectTest,isInNullFailure,9,1,0,523,1,,
truth,com.google.common.truth,SubjectTest,isInEmptyFailure,9,1,0,533,1,,
truth,com.google.common.truth,SubjectTest,isAnyOf,3,1,0,543,1,,
truth,com.google.common.truth,SubjectTest,isAnyOfJustTwo,3,1,0,548,1,,
truth,com.google.common.truth,SubjectTest,isAnyOfFailure,9,1,0,553,1,,
truth,com.google.common.truth,SubjectTest,isAnyOfNullInListWithNull,3,1,0,563,1,,
truth,com.google.common.truth,SubjectTest,isAnyOfNonnullInListWithNull,3,1,0,568,1,,
truth,com.google.common.truth,SubjectTest,isAnyOfNullFailure,9,1,0,573,1,,
truth,com.google.common.truth,SubjectTest,isNotIn,3,1,0,583,1,,
truth,com.google.common.truth,SubjectTest,isNotInFailure,9,1,0,588,1,,
truth,com.google.common.truth,SubjectTest,isNotInNull,3,1,0,599,1,,
truth,com.google.common.truth,SubjectTest,isNotInNullFailure,9,1,0,604,1,,
truth,com.google.common.truth,SubjectTest,isNotInEmpty,3,1,0,615,1,,
truth,com.google.common.truth,SubjectTest,isNoneOf,3,1,0,620,1,,
truth,com.google.common.truth,SubjectTest,isNoneOfFailure,9,1,0,625,1,,
truth,com.google.common.truth,SubjectTest,isNoneOfNull,3,1,0,636,1,,
truth,com.google.common.truth,SubjectTest,isNoneOfNullFailure,9,1,0,641,1,,
truth,com.google.common.truth,SubjectTest,throwableHasInitedCause,11,1,0,652,1,com.google.common.truth.Subject,com.google.common.truth.FailureStrategy; com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,equalsThrowsUSOE,10,1,0,664,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,hashCodeThrowsUSOE,10,1,0,676,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,SubjectTest,oneShotIterable,12,1,1,687,0,,
truth,com.google.common.truth,SubjectTest,iterator,3,1,0,690,0,,
truth,com.google.common.truth,SubjectTest,toString,3,1,0,695,0,,
truth,com.google.common.truth,CustomFailureMessageTest,assertWithMessageIsPrepended,9,1,0,36,1,,
truth,com.google.common.truth,CustomFailureMessageTest,assertWithMessageIsPrependedWithNamed,9,1,0,46,1,,
truth,com.google.common.truth,CustomFailureMessageTest,assertWithMessageThat,9,1,0,60,1,,
truth,com.google.common.truth,CustomFailureMessageTest,customMessageIsPrepended,9,1,0,72,1,com.google.common.truth.TestVerb,com.google.common.truth.TestVerb; com.google.common.truth.Truth
truth,com.google.common.truth,CustomFailureMessageTest,customMessageIsPrependedWithNamed,9,1,0,85,1,com.google.common.truth.Subject,com.google.common.truth.Subject; com.google.common.truth.TestVerb; com.google.common.truth.Truth
truth,com.google.common.truth,CustomFailureMessageTest,customMessage,9,1,0,100,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject; com.google.common.truth.TestVerb; com.google.common.truth.Truth
truth,com.google.common.truth,AbstractVerbTest,fail,3,1,2,44,0,,
truth,com.google.common.truth,AbstractVerbTest,withFailureMessage,3,1,1,52,0,,
truth,com.google.common.truth,AbstractVerbTest,getFailureMessage,3,1,0,58,0,,
truth,com.google.common.truth,AbstractVerbTest,noArgFail,4,1,0,66,1,com.google.common.truth.AbstractVerb,com.google.common.truth.AbstractVerb; com.google.common.truth.StringSubject
truth,com.google.common.truth,AbstractVerbTest,argFail,4,1,1,72,0,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterationOverSubjectTest,collectionPropositionWithMultipleArguments,11,1,0,38,1,com.google.common.truth.Truth,com.google.common.truth.Truth
truth,com.google.common.truth,LongTest,simpleEquality,3,1,0,40,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject
truth,com.google.common.truth,LongTest,longIsLong,3,1,0,45,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject
truth,com.google.common.truth,LongTest,simpleInequality,3,1,0,50,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject
truth,com.google.common.truth,LongTest,equalityFail,9,1,0,55,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,LongTest,inequalityFail,9,1,0,65,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,LongTest,additionAssumptionFail,8,1,0,75,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject; com.google.common.truth.TruthJUnit
truth,com.google.common.truth,LongTest,equalityOfNulls,3,1,0,84,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject
truth,com.google.common.truth,LongTest,equalityOfNullsFail,16,1,0,89,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,LongTest,inequalityOfNulls,4,1,0,105,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject
truth,com.google.common.truth,LongTest,inequalityOfNullsFail,9,1,0,111,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,testNulls,32,1,0,41,1,,
truth,com.google.common.truth,ComparableSubjectTest,isInRange,11,1,0,70,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,isNotInRange,11,1,0,83,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,isEquivalentAccordingToCompareTo,10,1,0,96,1,,
truth,com.google.common.truth,ComparableSubjectTest,isGreaterThan,17,1,0,108,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,isLessThan,17,1,0,126,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,isAtMost,11,1,0,144,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,isAtLeast,11,1,0,157,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,longs,11,1,0,172,1,,
truth,com.google.common.truth,ComparableSubjectTest,strings,11,1,0,187,1,,
truth,com.google.common.truth,ComparableSubjectTest,booleans,13,1,0,203,1,,
truth,com.google.common.truth,ComparableSubjectTest,comparableType,4,1,0,221,1,,
truth,com.google.common.truth,ComparableSubjectTest,namedComparableType,3,1,0,227,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,ComparableSubjectTest,rawComparableType,3,1,0,245,1,,
truth,com.google.common.truth,ComparableSubjectTest,comparableMixedTypesDontCompile,4,1,0,268,1,,
truth,com.google.common.truth,ComparableSubjectTest,rawComparableTypeMixedTypes,4,1,0,298,1,,
truth,com.google.common.truth,ClassTest,testIsAssignableTo_same,3,1,0,32,1,com.google.common.truth.ClassSubject,com.google.common.truth.ClassSubject
truth,com.google.common.truth,ClassTest,testIsAssignableTo_parent,4,1,0,37,1,com.google.common.truth.ClassSubject,com.google.common.truth.ClassSubject
truth,com.google.common.truth,ClassTest,testIsAssignableTo_reversed,9,1,0,43,1,com.google.common.truth.ClassSubject,com.google.common.truth.ClassSubject; com.google.common.truth.Truth
truth,com.google.common.truth,ClassTest,testIsAssignableTo_reversedDifferentTypes,9,1,0,56,1,com.google.common.truth.ClassSubject,com.google.common.truth.ClassSubject; com.google.common.truth.Truth
truth,com.google.common.truth,BigDecimalTest,isEqualTo,3,1,0,35,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,BigDecimalTest,isEquivalentAccordingToCompareTo,3,1,0,41,1,,
truth,com.google.common.truth,BigDecimalTest,isEqualToIgnoringScale_bigDecimal,11,1,0,47,1,,
truth,com.google.common.truth,BigDecimalTest,isEqualToIgnoringScale_int,10,1,0,59,1,,
truth,com.google.common.truth,BigDecimalTest,isEqualToIgnoringScale_long,10,1,0,70,1,,
truth,com.google.common.truth,BigDecimalTest,isEqualToIgnoringScale_string,13,1,0,81,1,,
truth,com.google.common.truth,AbstractArraySubjectTest,foo,6,1,0,38,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,AbstractArraySubjectTest,canBeUsedInSubjectFactories,9,1,0,46,1,,
truth,com.google.common.truth,ExampleTest,stringContains,3,1,0,39,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ExampleTest,listHasElements,5,1,0,44,1,com.google.common.truth.IterableSubject,com.google.common.truth.IterableSubject
truth,com.google.common.truth,ExampleTest,equalityFail,10,1,0,56,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ExampleTest,divideBySelf,4,1,1,69,0,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject; com.google.common.truth.TruthJUnit
truth,com.google.common.truth,ExampleTest,expectRange,6,1,0,77,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,ExampleTest,customTypeCompares,3,1,0,85,1,,
truth,com.google.common.truth,IntegerTest,simpleEquality,3,1,0,41,1,,
truth,com.google.common.truth,IntegerTest,intIsInt,3,1,0,46,1,,
truth,com.google.common.truth,IntegerTest,simpleInequality,3,1,0,51,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,equalityFail,9,1,0,56,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IntegerTest,inequalityFail,9,1,0,66,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,IntegerTest,additionAssumptionFail,8,1,0,76,1,com.google.common.truth.TruthJUnit,com.google.common.truth.TruthJUnit
truth,com.google.common.truth,IntegerTest,equalityOfNulls,3,1,0,85,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,equalityOfNullsFail,16,1,0,90,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject; com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,inequalityOfNulls,4,1,0,106,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject; com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,inequalityOfNullsFail,9,1,0,112,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,IntegerTest,primitives,8,1,0,122,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject
truth,com.google.common.truth,IntegerTest,boxedPrimitives,20,1,0,132,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject; com.google.common.truth.IntegerSubject; com.google.common.truth.LongSubject
truth,com.google.common.truth,IntegerTest,mixedBoxedAndUnboxedPrimitives,10,1,0,158,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject; com.google.common.truth.IntegerSubject; com.google.common.truth.LongSubject
truth,com.google.common.truth,TableTest,tableIsEmpty,4,1,0,35,1,,
truth,com.google.common.truth,TableTest,tableIsEmptyWithFailure,10,1,0,41,1,,
truth,com.google.common.truth,TableTest,tableIsNotEmpty,4,1,0,52,1,,
truth,com.google.common.truth,TableTest,tableIsNotEmptyWithFailure,10,1,0,58,1,,
truth,com.google.common.truth,TableTest,hasSize,3,1,0,69,1,,
truth,com.google.common.truth,TableTest,hasSizeZero,3,1,0,74,1,,
truth,com.google.common.truth,TableTest,hasSizeNegative,8,1,0,79,1,,
truth,com.google.common.truth,TableTest,contains,4,1,0,88,1,,
truth,com.google.common.truth,TableTest,containsFailure,10,1,0,94,1,,
truth,com.google.common.truth,TableTest,doesNotContain,7,1,0,107,1,,
truth,com.google.common.truth,TableTest,doesNotContainFailure,10,1,0,116,1,,
truth,com.google.common.truth,TableTest,containsCell,4,1,0,130,1,,
truth,com.google.common.truth,TableTest,containsCellFailure,10,1,0,136,1,,
truth,com.google.common.truth,TableTest,doesNotContainCell,7,1,0,147,1,,
truth,com.google.common.truth,TableTest,doesNotContainCellFailure,10,1,0,156,1,,
truth,com.google.common.truth,BooleanTest,isTrue,3,1,0,32,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject
truth,com.google.common.truth,BooleanTest,isTrueFailing,9,1,0,37,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject
truth,com.google.common.truth,BooleanTest,isFalse,3,1,0,47,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject
truth,com.google.common.truth,BooleanTest,isFalseFailing,9,1,0,52,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject
truth,com.google.common.truth,ThrowableTest,hasMessage,4,1,0,31,1,,
truth,com.google.common.truth,ThrowableTest,hasMessage_null,4,1,0,37,1,,
truth,com.google.common.truth,ThrowableTest,hasMessage_failure,11,1,0,43,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject; com.google.common.truth.Subject
truth,com.google.common.truth,ThrowableTest,hasMessage_MessageHasNullMessage_failure,9,1,0,57,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ThrowableTest,hasMessage_NullMessageHasMessage_failure,9,1,0,68,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ThrowableTest,inheritedMethodChainsSubject,11,1,0,79,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,ExpectFailureTest,expectFailNotEquals,3,1,0,40,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,ExpectFailureTest,expectFailStringContains,3,1,0,45,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ExpectFailureTest,expectFailContainsAllOf,3,1,0,50,1,,
truth,com.google.common.truth,ExpectFailureTest,expectFailContainsAnyOf,3,1,0,55,1,,
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isEqualTo,3,1,0,35,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isEqualTo_Same,4,1,0,40,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,asList,3,1,0,46,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,hasLength,4,1,0,51,1,,
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,hasLengthFail,9,1,0,57,1,,
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,hasLengthNegative,8,1,0,67,1,,
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isEmpty,3,1,0,76,1,,
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isEmptyFail,9,1,0,81,1,,
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isNotEmpty,3,1,0,91,1,,
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isNotEmptyFail,9,1,0,96,1,,
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isEqualTo_Fail_UnequalOrdering,8,1,0,106,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isEqualTo_Fail_NotAnArray,8,1,0,115,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isNotEqualTo_SameLengths,3,1,0,125,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isNotEqualTo_DifferentLengths,3,1,0,130,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isNotEqualTo_DifferentTypes,3,1,0,135,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isNotEqualTo_FailEquals,8,1,0,140,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isNotEqualTo_FailSame,9,1,0,149,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,array,3,1,1,159,0,,
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,isEqualTo,3,1,0,33,1,com.google.common.truth.PrimitiveBooleanArraySubject,com.google.common.truth.PrimitiveBooleanArraySubject
