Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
truth,com.google.common.truth,ChainingTest.MyObjectSubject,1,0,0,0,38,0,0,1,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ChainingTest.java,226
truth,com.google.common.truth,IterableSubjectTest,5,0,150,149,763,150,0,2,0.41333333333333333,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterableSubjectTest.java,35
truth,com.google.common.truth,IterableSubjectTest.HashCodeThrower,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterableSubjectTest.java,667
truth,com.google.common.truth,IterableSubjectTest.Foo,1,0,0,0,6,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterableSubjectTest.java,1118
truth,com.google.common.truth,IterableSubjectTest.Bar,0,0,0,0,5,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterableSubjectTest.java,1126
truth,com.google.common.truth,IterableSubjectTest.CountsToStringCalls,1,0,0,0,7,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterableSubjectTest.java,1199
truth,com.google.common.truth,GuavaOptionalSubjectTest,0,0,11,10,53,11,0,2,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/GuavaOptionalSubjectTest.java,26
truth,com.google.common.truth,PrimitiveByteArraySubjectTest,3,0,12,10,56,12,0,2,0.16666666666666666,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/PrimitiveByteArraySubjectTest.java,24
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,9,0,62,60,309,62,0,2,0.3064516129032258,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/PrimitiveFloatArraySubjectTest.java,34
truth,com.google.common.truth,MultimapSubjectTest,0,0,133,132,911,133,0,2,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/MultimapSubjectTest.java,36
truth,com.google.common.truth,StandardSubjectBuilderTest,0,0,1,1,9,1,0,2,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/StandardSubjectBuilderTest.java,24
truth,com.google.common.truth,StackTraceCleaner,13,0,18,0,267,47,0,0,0.0,2,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/StackTraceCleaner.java,30
truth,com.google.common.truth,StackTraceCleaner.StackTraceElementWrapper,2,0,0,0,32,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/StackTraceCleaner.java,297
truth,com.google.common.truth,StackTraceCleaner.StackFrameType,2,0,0,0,44,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/StackTraceCleaner.java,345
truth,com.google.common.truth,PrimitiveShortArraySubject,1,0,2,1,14,2,0,2,0.0,4,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/PrimitiveShortArraySubject.java,21
truth,com.google.common.truth,ObjectArraySubject,1,0,2,1,14,2,0,2,0.0,4,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/ObjectArraySubject.java,21
truth,com.google.common.truth,DiffUtils,10,0,6,0,157,25,0,0,0.0,1,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/DiffUtils.java,27
truth,com.google.common.truth,TruthJUnit,2,0,3,2,30,3,0,0,1.0,2,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/TruthJUnit.java,21
truth,com.google.common.truth,TruthJUnit.ThrowableAssumptionViolatedException,0,0,0,0,6,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/TruthJUnit.java,68
truth,com.google.common.truth,DoubleSubject,2,0,20,18,178,29,0,2,0.35,5,4,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/DoubleSubject.java,31
truth,com.google.common.truth,DoubleSubject.TolerantDoubleComparison,0,0,0,0,25,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/DoubleSubject.java,46
truth,com.google.common.truth,ThrowableSubject,1,0,5,3,43,7,1,1,0.6,4,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/ThrowableSubject.java,20
truth,com.google.common.truth,StringSubject,1,0,18,17,290,48,0,2,0.16666666666666666,7,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/StringSubject.java,28
truth,com.google.common.truth,StringSubject.CaseInsensitiveStringComparison,0,0,0,0,78,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/StringSubject.java,234
truth,com.google.common.truth,AbstractArraySubject,1,0,5,3,38,7,9,1,0.0,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/AbstractArraySubject.java,24
truth,com.google.common.truth,PrimitiveDoubleArraySubject,2,0,10,6,101,11,0,2,0.3,4,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/PrimitiveDoubleArraySubject.java,28
truth,com.google.common.truth,PrimitiveDoubleArraySubject.DoubleArrayAsIterable,0,0,0,0,32,0,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/PrimitiveDoubleArraySubject.java,189
truth,com.google.common.truth,PrimitiveDoubleArraySubject.IterableSubjectWithInheritedToString,0,0,0,0,8,0,0,2,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/PrimitiveDoubleArraySubject.java,257
truth,com.google.common.truth,SubjectUtils,6,0,21,0,263,44,0,0,0.6666666666666666,3,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/SubjectUtils.java,41
truth,com.google.common.truth,SubjectUtils.NonHashingMultiset,3,0,0,0,44,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/SubjectUtils.java,141
truth,com.google.common.truth,SubjectUtils.DuplicateGroupedAndTyped,2,0,0,0,23,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/SubjectUtils.java,201
truth,com.google.common.truth,MultimapSubject,7,0,27,17,429,53,1,1,0.2962962962962963,6,6,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/MultimapSubject.java,50
truth,com.google.common.truth,MultimapSubject.IterableEntries,1,0,0,0,10,0,0,2,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/MultimapSubject.java,349
truth,com.google.common.truth,MultimapSubject.MultimapInOrder,2,0,0,0,37,0,0,1,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/MultimapSubject.java,364
truth,com.google.common.truth,MultimapSubject.UsingCorrespondence,1,0,0,0,106,0,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/MultimapSubject.java,538
truth,com.google.common.truth,MultimapSubject.EntryCorrespondence,1,0,0,0,12,0,0,1,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/MultimapSubject.java,806
truth,com.google.common.truth,TruthFailureSubject,3,0,9,5,96,19,0,2,0.2222222222222222,4,6,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/TruthFailureSubject.java,28
